dataset	genomeID	ST	country	continent
KlebAMRnet	SAMD00502387	ST1779	Japan	Asia
KlebAMRnet	SAMD00502398	ST35	Japan	Asia
KlebAMRnet	SAMD00502401	ST218	Japan	Asia
KlebAMRnet	SAMD00502404	ST218	Japan	Asia
KlebAMRnet	SAMD00502405	ST37	Japan	Asia
KlebAMRnet	SAMD00502410	ST307	Japan	Asia
KlebAMRnet	SAMD00502414	ST133	Japan	Asia
KlebAMRnet	SAMD00502417	ST449	Japan	Asia
KlebAMRnet	SAMD00502419	ST76	Japan	Asia
KlebAMRnet	SAMD00502420	ST45	Japan	Asia
KlebAMRnet	SAMD00502422	ST70	Japan	Asia
KlebAMRnet	SAMD00502428	ST37	Japan	Asia
KlebAMRnet	SAMD00502429	ST76	Japan	Asia
KlebAMRnet	SAMD00502432	ST252	Japan	Asia
KlebAMRnet	SAMD00502434	ST869	Japan	Asia
KlebAMRnet	SAMD00502439	ST218	Japan	Asia
KlebAMRnet	SAMD00502446	ST23	Japan	Asia
KlebAMRnet	SAMD00502449	ST35	Japan	Asia
KlebAMRnet	SAMD00502451	ST35	Japan	Asia
KlebAMRnet	SAMD00502452	ST23	Japan	Asia
KlebAMRnet	SAMD00502453	ST280	Japan	Asia
KlebAMRnet	SAMD00502454	ST17	Japan	Asia
KlebAMRnet	SAMD00502455	ST23	Japan	Asia
KlebAMRnet	SAMD00502456	ST23	Japan	Asia
KlebAMRnet	SAMD00502457	ST218	Japan	Asia
KlebAMRnet	SAMD00502458	ST45	Japan	Asia
KlebAMRnet	SAMD00502459	ST35	Japan	Asia
KlebAMRnet	SAMD00502460	ST23	Japan	Asia
KlebAMRnet	SAMD00502468	ST35	Japan	Asia
KlebAMRnet	SAMD00502471	ST35	Japan	Asia
KlebAMRnet	SAMD00502472	ST35	Japan	Asia
KlebAMRnet	SAMD00502474	ST218	Japan	Asia
KlebAMRnet	SAMD00502477	ST327	Japan	Asia
KlebAMRnet	SAMD00502480	ST23	Japan	Asia
KlebAMRnet	SAMD00502481	ST35	Japan	Asia
KlebAMRnet	SAMD00502483	ST35	Japan	Asia
KlebAMRnet	SAMD00502485	ST307	Japan	Asia
KlebAMRnet	SAMD00502488	ST23	Japan	Asia
KlebAMRnet	SAMD00502491	ST35	Japan	Asia
KlebAMRnet	SAMD00502495	ST6045	Japan	Asia
KlebAMRnet	SAMD00502496	ST268	Japan	Asia
KlebAMRnet	SAMD00502497	ST1962	Japan	Asia
KlebAMRnet	SAMD00502498	ST37	Japan	Asia
KlebAMRnet	SAMD00502500	ST35	Japan	Asia
KlebAMRnet	SAMD00502501	ST23	Japan	Asia
KlebAMRnet	SAMD00502511	ST23	Japan	Asia
KlebAMRnet	SAMD00502515	ST4733	Japan	Asia
KlebAMRnet	SAMD00502516	ST35	Japan	Asia
KlebAMRnet	SAMD00502518	ST12	Japan	Asia
KlebAMRnet	SAMD00502520	ST17	Japan	Asia
KlebAMRnet	SAMD00502521	ST35	Japan	Asia
KlebAMRnet	SAMD00502524	ST35	Japan	Asia
KlebAMRnet	SAMD00502526	ST443	Japan	Asia
KlebAMRnet	SAMD00502527	ST443	Japan	Asia
KlebAMRnet	SAMD00502530	ST35	Japan	Asia
KlebAMRnet	SAMD00502534	ST23	Japan	Asia
KlebAMRnet	SAMD00502537	ST35	Japan	Asia
KlebAMRnet	SAMD00502538	ST35	Japan	Asia
KlebAMRnet	SAMD00502539	ST35	Japan	Asia
KlebAMRnet	SAMD00502541	ST35	Japan	Asia
KlebAMRnet	SAMD00520753	ST11	Japan	Asia
KlebAMRnet	SAMD00520775	ST3787	Japan	Asia
KlebAMRnet	SAMD00553972	ST2791	Japan	Asia
KlebAMRnet	SAMD00554003	ST2791	Japan	Asia
KlebAMRnet	SAMD00554016	ST2791	Japan	Asia
KlebAMRnet	SAMD00554030	ST76	Japan	Asia
KlebAMRnet	SAMD00554031	ST2791	Japan	Asia
KlebAMRnet	SAMD00574222	ST11	Japan	Asia
KlebAMRnet	SAMD00607297	ST3113	Bangladesh	Asia
KlebAMRnet	SAMD00607298	ST48	Bangladesh	Asia
KlebAMRnet	SAMD00607300	ST403	Bangladesh	Asia
KlebAMRnet	SAMD00607302	ST147	Bangladesh	Asia
KlebAMRnet	SAMEA103900120	ST37	United Kingdom	Europe
KlebAMRnet	SAMEA103900121	ST187	United Kingdom	Europe
KlebAMRnet	SAMEA103900122	ST3048	United Kingdom	Europe
KlebAMRnet	SAMEA103900123	ST3048	United Kingdom	Europe
KlebAMRnet	SAMEA103900124	ST484	United Kingdom	Europe
KlebAMRnet	SAMEA103900125	ST484	United Kingdom	Europe
KlebAMRnet	SAMEA103956438	ST258	Germany	Europe
KlebAMRnet	SAMEA103956439	ST258	Germany	Europe
KlebAMRnet	SAMEA103956440	ST258	Germany	Europe
KlebAMRnet	SAMEA103956441	ST258	Germany	Europe
KlebAMRnet	SAMEA103956442	ST258	Germany	Europe
KlebAMRnet	SAMEA103956443	ST258	Germany	Europe
KlebAMRnet	SAMEA103956444	ST258	Germany	Europe
KlebAMRnet	SAMEA103956445	ST258	Germany	Europe
KlebAMRnet	SAMEA103956446	ST258	Germany	Europe
KlebAMRnet	SAMEA103956447	ST258	Germany	Europe
KlebAMRnet	SAMEA103956448	ST258	Germany	Europe
KlebAMRnet	SAMEA103956449	ST258	Germany	Europe
KlebAMRnet	SAMEA103956450	ST258	Germany	Europe
KlebAMRnet	SAMEA103956452	ST258	Germany	Europe
KlebAMRnet	SAMEA103956453	ST258	Germany	Europe
KlebAMRnet	SAMEA103956454	ST258	Germany	Europe
KlebAMRnet	SAMEA103956455	ST258	Germany	Europe
KlebAMRnet	SAMEA103956456	ST258	Germany	Europe
KlebAMRnet	SAMEA103956457	ST258	Germany	Europe
KlebAMRnet	SAMEA103956458	ST258	Germany	Europe
KlebAMRnet	SAMEA103956459	ST258	Germany	Europe
KlebAMRnet	SAMEA103956460	ST258	Germany	Europe
KlebAMRnet	SAMEA103956461	ST258	Germany	Europe
KlebAMRnet	SAMEA103956462	ST258	Germany	Europe
KlebAMRnet	SAMEA103956463	ST258	Germany	Europe
KlebAMRnet	SAMEA103956464	ST258	Germany	Europe
KlebAMRnet	SAMEA103956465	ST258	Germany	Europe
KlebAMRnet	SAMEA103956466	ST258	Germany	Europe
KlebAMRnet	SAMEA103956467	ST258	Germany	Europe
KlebAMRnet	SAMEA103956468	ST258	Germany	Europe
KlebAMRnet	SAMEA103956469	ST258	Germany	Europe
KlebAMRnet	SAMEA103956470	ST258	Germany	Europe
KlebAMRnet	SAMEA103956471	ST258	Germany	Europe
KlebAMRnet	SAMEA103956472	ST258	Germany	Europe
KlebAMRnet	SAMEA103956473	ST258	Germany	Europe
KlebAMRnet	SAMEA103956474	ST258	Germany	Europe
KlebAMRnet	SAMEA103956475	ST258	Germany	Europe
KlebAMRnet	SAMEA103956476	ST258	Germany	Europe
KlebAMRnet	SAMEA103956477	ST258	Germany	Europe
KlebAMRnet	SAMEA103956478	ST258	Germany	Europe
KlebAMRnet	SAMEA103956479	ST258	Germany	Europe
KlebAMRnet	SAMEA103956480	ST258	Germany	Europe
KlebAMRnet	SAMEA103956481	ST258	Germany	Europe
KlebAMRnet	SAMEA103956482	ST258	Germany	Europe
KlebAMRnet	SAMEA103956483	ST258	Germany	Europe
KlebAMRnet	SAMEA103956484	ST258	Germany	Europe
KlebAMRnet	SAMEA103956485	ST258	Germany	Europe
KlebAMRnet	SAMEA103956486	ST258	Germany	Europe
KlebAMRnet	SAMEA103956487	ST258	Germany	Europe
KlebAMRnet	SAMEA103956488	ST258	Germany	Europe
KlebAMRnet	SAMEA103956489	ST258	Germany	Europe
KlebAMRnet	SAMEA103956490	ST258	Germany	Europe
KlebAMRnet	SAMEA103956491	ST258	Germany	Europe
KlebAMRnet	SAMEA103956492	ST258	Germany	Europe
KlebAMRnet	SAMEA103956493	ST258	Germany	Europe
KlebAMRnet	SAMEA103956494	ST258	Germany	Europe
KlebAMRnet	SAMEA103956496	ST258	Germany	Europe
KlebAMRnet	SAMEA103956497	ST258	Germany	Europe
KlebAMRnet	SAMEA103956498	ST258	Germany	Europe
KlebAMRnet	SAMEA103956499	ST258	Germany	Europe
KlebAMRnet	SAMEA103956500	ST258	Germany	Europe
KlebAMRnet	SAMEA103956501	ST258	Germany	Europe
KlebAMRnet	SAMEA103956502	ST258	Germany	Europe
KlebAMRnet	SAMEA103956503	ST258	Germany	Europe
KlebAMRnet	SAMEA103956505	ST258	Germany	Europe
KlebAMRnet	SAMEA103956506	ST258	Germany	Europe
KlebAMRnet	SAMEA103956507	ST258	Germany	Europe
KlebAMRnet	SAMEA103956508	ST258	Germany	Europe
KlebAMRnet	SAMEA103956509	ST258	Germany	Europe
KlebAMRnet	SAMEA103956510	ST258	Germany	Europe
KlebAMRnet	SAMEA103956511	ST258	Germany	Europe
KlebAMRnet	SAMEA103956512	ST258	Germany	Europe
KlebAMRnet	SAMEA103956513	ST258	Germany	Europe
KlebAMRnet	SAMEA103956514	ST258	Germany	Europe
KlebAMRnet	SAMEA103956515	ST258	Germany	Europe
KlebAMRnet	SAMEA103956516	ST258	Germany	Europe
KlebAMRnet	SAMEA103956517	ST258	Germany	Europe
KlebAMRnet	SAMEA103956518	ST258	Germany	Europe
KlebAMRnet	SAMEA103956520	ST258	Germany	Europe
KlebAMRnet	SAMEA103956521	ST258	Germany	Europe
KlebAMRnet	SAMEA103956522	ST258	Germany	Europe
KlebAMRnet	SAMEA103956523	ST258	Germany	Europe
KlebAMRnet	SAMEA103956524	ST258	Germany	Europe
KlebAMRnet	SAMEA103956525	ST258	Germany	Europe
KlebAMRnet	SAMEA103956526	ST258	Germany	Europe
KlebAMRnet	SAMEA103956527	ST258	Germany	Europe
KlebAMRnet	SAMEA103956528	ST258	Germany	Europe
KlebAMRnet	SAMEA103956529	ST258	Germany	Europe
KlebAMRnet	SAMEA103956531	ST258	Germany	Europe
KlebAMRnet	SAMEA103956532	ST258	Germany	Europe
KlebAMRnet	SAMEA103956533	ST258	Germany	Europe
KlebAMRnet	SAMEA103956534	ST258	Germany	Europe
KlebAMRnet	SAMEA103956535	ST258	Germany	Europe
KlebAMRnet	SAMEA103956536	ST258	Germany	Europe
KlebAMRnet	SAMEA103956537	ST258	Germany	Europe
KlebAMRnet	SAMEA103956538	ST258	Germany	Europe
KlebAMRnet	SAMEA103956539	ST258	Germany	Europe
KlebAMRnet	SAMEA103956540	ST258	Germany	Europe
KlebAMRnet	SAMEA103956542	ST258	Germany	Europe
KlebAMRnet	SAMEA103956543	ST258	Germany	Europe
KlebAMRnet	SAMEA103956544	ST258	Germany	Europe
KlebAMRnet	SAMEA103956545	ST258	Germany	Europe
KlebAMRnet	SAMEA103956546	ST101	Germany	Europe
KlebAMRnet	SAMEA103956547	ST258	Germany	Europe
KlebAMRnet	SAMEA103956548	ST258	Germany	Europe
KlebAMRnet	SAMEA103956549	ST258	Germany	Europe
KlebAMRnet	SAMEA103956550	ST258	Germany	Europe
KlebAMRnet	SAMEA103956551	ST101	Germany	Europe
KlebAMRnet	SAMEA103956552	ST258	Germany	Europe
KlebAMRnet	SAMEA103956553	ST258	Germany	Europe
KlebAMRnet	SAMEA104032381	ST1200	Spain	Europe
KlebAMRnet	SAMEA104075892	ST111	Ireland	Europe
KlebAMRnet	SAMEA104075893	ST11	Ireland	Europe
KlebAMRnet	SAMEA104075894	ST3181	Ireland	Europe
KlebAMRnet	SAMEA104075919	ST48	Ireland	Europe
KlebAMRnet	SAMEA104091955	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104091964	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104091974	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104091975	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104091999	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104092000	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104092001	ST39	The Gambia	Africa
KlebAMRnet	SAMEA104092002	ST11	The Gambia	Africa
KlebAMRnet	SAMEA104124532	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124533	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124534	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124535	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124536	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124537	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124538	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124540	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124541	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124542	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124543	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124544	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124545	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124546	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124547	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124551	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124552	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124555	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124556	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124558	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124560	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124563	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124565	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124566	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124567	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124568	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124569	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124570	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124571	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124572	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124573	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124574	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104124575	ST873	Netherlands	Europe
KlebAMRnet	SAMEA104208295	ST14	Hong Kong	Asia
KlebAMRnet	SAMEA104208296	ST6643	Hong Kong	Asia
KlebAMRnet	SAMEA104208297	ST791	Hong Kong	Asia
KlebAMRnet	SAMEA104208298	ST22	Cambodia	Asia
KlebAMRnet	SAMEA104208299	ST17	Hong Kong	Asia
KlebAMRnet	SAMEA104208300	ST14	Cambodia	Asia
KlebAMRnet	SAMEA104208301	ST15	Cambodia	Asia
KlebAMRnet	SAMEA104208302	ST1104	Cambodia	Asia
KlebAMRnet	SAMEA104208303	ST20	Cambodia	Asia
KlebAMRnet	SAMEA104208304	ST685	Cambodia	Asia
KlebAMRnet	SAMEA104208306	ST36	Cambodia	Asia
KlebAMRnet	SAMEA104208307	ST17	Cambodia	Asia
KlebAMRnet	SAMEA104208308	ST667	Cambodia	Asia
KlebAMRnet	SAMEA104208309	ST17-1LV	Cambodia	Asia
KlebAMRnet	SAMEA104208310	ST20	Cambodia	Asia
KlebAMRnet	SAMEA104208311	ST252	Cambodia	Asia
KlebAMRnet	SAMEA104208312	ST48	Cambodia	Asia
KlebAMRnet	SAMEA104208313	ST20	Cambodia	Asia
KlebAMRnet	SAMEA104208315	ST20	Cambodia	Asia
KlebAMRnet	SAMEA104208316	ST25	Cambodia	Asia
KlebAMRnet	SAMEA104208317	ST1777	Cambodia	Asia
KlebAMRnet	SAMEA104208318	ST950	Cambodia	Asia
KlebAMRnet	SAMEA104208319	ST17	Cambodia	Asia
KlebAMRnet	SAMEA104208320	ST14	Cambodia	Asia
KlebAMRnet	SAMEA104208321	ST520	Cambodia	Asia
KlebAMRnet	SAMEA104208322	ST29-1LV	Cambodia	Asia
KlebAMRnet	SAMEA104208323	ST35	Cambodia	Asia
KlebAMRnet	SAMEA104208326	ST65	Cambodia	Asia
KlebAMRnet	SAMEA104208328	ST2459	Cambodia	Asia
KlebAMRnet	SAMEA104208329	ST1540	Cambodia	Asia
KlebAMRnet	SAMEA104208330	ST966	Cambodia	Asia
KlebAMRnet	SAMEA104208332	ST3228	Cambodia	Asia
KlebAMRnet	SAMEA104208334	ST3658	Cambodia	Asia
KlebAMRnet	SAMEA104208335	ST36	Cambodia	Asia
KlebAMRnet	SAMEA104208336	ST36	Cambodia	Asia
KlebAMRnet	SAMEA104208337	ST14	Cambodia	Asia
KlebAMRnet	SAMEA104208339	ST23	Cambodia	Asia
KlebAMRnet	SAMEA104208340	ST500	Cambodia	Asia
KlebAMRnet	SAMEA104208341	ST15	Cambodia	Asia
KlebAMRnet	SAMEA104208342	ST15	Cambodia	Asia
KlebAMRnet	SAMEA104208343	ST540	Cambodia	Asia
KlebAMRnet	SAMEA104208345	ST37	Thailand	Asia
KlebAMRnet	SAMEA104208347	ST500	Thailand	Asia
KlebAMRnet	SAMEA104208349	ST889	Thailand	Asia
KlebAMRnet	SAMEA104208350	ST3132	Thailand	Asia
KlebAMRnet	SAMEA104208352	ST15	Laos	Asia
KlebAMRnet	SAMEA104208353	ST15	Laos	Asia
KlebAMRnet	SAMEA104208354	ST23	Laos	Asia
KlebAMRnet	SAMEA104208356	ST5554-1LV	Laos	Asia
KlebAMRnet	SAMEA104208357	ST15	Laos	Asia
KlebAMRnet	SAMEA104208358	ST592	Laos	Asia
KlebAMRnet	SAMEA104208361	ST23	Laos	Asia
KlebAMRnet	SAMEA104208362	ST15	Laos	Asia
KlebAMRnet	SAMEA104208364	ST65	Laos	Asia
KlebAMRnet	SAMEA104208366	ST1787	Laos	Asia
KlebAMRnet	SAMEA104208367	ST29	Laos	Asia
KlebAMRnet	SAMEA104208368	ST76-1LV	Laos	Asia
KlebAMRnet	SAMEA104208369	ST76-1LV	Laos	Asia
KlebAMRnet	SAMEA104208371	ST520	Laos	Asia
KlebAMRnet	SAMEA104208372	ST2543	Laos	Asia
KlebAMRnet	SAMEA104208373	ST36	Laos	Asia
KlebAMRnet	SAMEA104208374	ST86	Laos	Asia
KlebAMRnet	SAMEA104208376	ST23	Laos	Asia
KlebAMRnet	SAMEA104208381	ST15	Laos	Asia
KlebAMRnet	SAMEA104208382	ST152	Laos	Asia
KlebAMRnet	SAMEA104208383	ST592	Laos	Asia
KlebAMRnet	SAMEA104208386	ST23	Laos	Asia
KlebAMRnet	SAMEA104208387	ST200	Laos	Asia
KlebAMRnet	SAMEA104208388	ST3340	Laos	Asia
KlebAMRnet	SAMEA104208390	ST4885	Laos	Asia
KlebAMRnet	SAMEA104208392	ST966	Laos	Asia
KlebAMRnet	SAMEA104208394	ST23	Laos	Asia
KlebAMRnet	SAMEA104208395	ST15	Laos	Asia
KlebAMRnet	SAMEA104208397	ST101	Laos	Asia
KlebAMRnet	SAMEA104208398	ST13	Laos	Asia
KlebAMRnet	SAMEA104208399	ST15	Laos	Asia
KlebAMRnet	SAMEA104208400	ST86	Laos	Asia
KlebAMRnet	SAMEA104208401	ST412	Laos	Asia
KlebAMRnet	SAMEA104208402	ST23	Laos	Asia
KlebAMRnet	SAMEA104208404	ST23	Laos	Asia
KlebAMRnet	SAMEA104208405	ST76-1LV	Laos	Asia
KlebAMRnet	SAMEA104208406	ST290	Laos	Asia
KlebAMRnet	SAMEA104208408	ST37	Laos	Asia
KlebAMRnet	SAMEA104208410	ST15	Laos	Asia
KlebAMRnet	SAMEA104208411	ST15	Laos	Asia
KlebAMRnet	SAMEA104208412	ST2188	Laos	Asia
KlebAMRnet	SAMEA104208413	ST6636	Laos	Asia
KlebAMRnet	SAMEA104208414	ST15	Laos	Asia
KlebAMRnet	SAMEA104208416	ST16	Laos	Asia
KlebAMRnet	SAMEA104208418	ST592	Laos	Asia
KlebAMRnet	SAMEA104208421	ST1787	Laos	Asia
KlebAMRnet	SAMEA104208422	ST1569	Hong Kong	Asia
KlebAMRnet	SAMEA104208423	ST86	Hong Kong	Asia
KlebAMRnet	SAMEA104208427	ST45	Hong Kong	Asia
KlebAMRnet	SAMEA104208428	ST45	Hong Kong	Asia
KlebAMRnet	SAMEA104208429	ST23	Hong Kong	Asia
KlebAMRnet	SAMEA104208430	ST896	Hong Kong	Asia
KlebAMRnet	SAMEA104208431	ST180	Hong Kong	Asia
KlebAMRnet	SAMEA104208434	ST86	Hong Kong	Asia
KlebAMRnet	SAMEA104208436	ST1317	Hong Kong	Asia
KlebAMRnet	SAMEA104208437	ST20	Hong Kong	Asia
KlebAMRnet	SAMEA104208438	ST5270	Hong Kong	Asia
KlebAMRnet	SAMEA104208439	ST1035	Hong Kong	Asia
KlebAMRnet	SAMEA104208440	ST35	Hong Kong	Asia
KlebAMRnet	SAMEA104208441	ST107	Hong Kong	Asia
KlebAMRnet	SAMEA104208442	ST1613	Hong Kong	Asia
KlebAMRnet	SAMEA104208443	ST592	Hong Kong	Asia
KlebAMRnet	SAMEA104208446	ST15	Hong Kong	Asia
KlebAMRnet	SAMEA104228854	ST14	Ireland	Europe
KlebAMRnet	SAMEA104228855	ST528	Ireland	Europe
KlebAMRnet	SAMEA104228856	ST11	Ireland	Europe
KlebAMRnet	SAMEA104228857	ST2974	Ireland	Europe
KlebAMRnet	SAMEA104229670	ST512	Ireland	Europe
KlebAMRnet	SAMEA104233185	ST14	Ireland	Europe
KlebAMRnet	SAMEA104233187	ST323	Ireland	Europe
KlebAMRnet	SAMEA104233188	ST512	Ireland	Europe
KlebAMRnet	SAMEA104233189	ST307	Ireland	Europe
KlebAMRnet	SAMEA104289854	ST25	Ireland	Europe
KlebAMRnet	SAMEA104289855	ST441	Ireland	Europe
KlebAMRnet	SAMEA104289856	ST48	Ireland	Europe
KlebAMRnet	SAMEA104289857	ST111	Ireland	Europe
KlebAMRnet	SAMEA104289858	ST48	Ireland	Europe
KlebAMRnet	SAMEA104289859	ST48	Ireland	Europe
KlebAMRnet	SAMEA104289860	ST309	Ireland	Europe
KlebAMRnet	SAMEA104289861	ST309	Ireland	Europe
KlebAMRnet	SAMEA104289862	ST3521	Ireland	Europe
KlebAMRnet	SAMEA104289863	ST336	Ireland	Europe
KlebAMRnet	SAMEA104289865	ST11	Ireland	Europe
KlebAMRnet	SAMEA104289866	ST11	Ireland	Europe
KlebAMRnet	SAMEA104289867	ST151	Ireland	Europe
KlebAMRnet	SAMEA104289868	ST323	Ireland	Europe
KlebAMRnet	SAMEA104289869	ST258	Ireland	Europe
KlebAMRnet	SAMEA104289870	ST528	Ireland	Europe
KlebAMRnet	SAMEA104289871	ST14	Ireland	Europe
KlebAMRnet	SAMEA104305405	ST592	Thailand	Asia
KlebAMRnet	SAMEA104305407	ST35	Thailand	Asia
KlebAMRnet	SAMEA104305408	ST45	Thailand	Asia
KlebAMRnet	SAMEA104307978	ST48	Ireland	Europe
KlebAMRnet	SAMEA104367707	ST512	Poland	Europe
KlebAMRnet	SAMEA104367708	ST512	Poland	Europe
KlebAMRnet	SAMEA104367709	ST15	Poland	Europe
KlebAMRnet	SAMEA104367710	ST15	Poland	Europe
KlebAMRnet	SAMEA104367717	ST512	Singapore	Asia
KlebAMRnet	SAMEA104367718	ST512	Singapore	Asia
KlebAMRnet	SAMEA104367719	ST15	Singapore	Asia
KlebAMRnet	SAMEA104367720	ST15	Singapore	Asia
KlebAMRnet	SAMEA104367726	ST512	Singapore	Asia
KlebAMRnet	SAMEA104367727	ST512	Singapore	Asia
KlebAMRnet	SAMEA104367728	ST15	Singapore	Asia
KlebAMRnet	SAMEA104367729	ST15	Singapore	Asia
KlebAMRnet	SAMEA104367738	ST512	Switzerland	Europe
KlebAMRnet	SAMEA104367740	ST512	Switzerland	Europe
KlebAMRnet	SAMEA104367741	ST15	Switzerland	Europe
KlebAMRnet	SAMEA104367742	ST15	Switzerland	Europe
KlebAMRnet	SAMEA104367743	ST512	United Kingdom	Europe
KlebAMRnet	SAMEA104367744	ST512	United Kingdom	Europe
KlebAMRnet	SAMEA104367746	ST15	United Kingdom	Europe
KlebAMRnet	SAMEA104367755	ST512	USA	North America
KlebAMRnet	SAMEA104367756	ST512	USA	North America
KlebAMRnet	SAMEA104367757	ST15	USA	North America
KlebAMRnet	SAMEA104367758	ST15	USA	North America
KlebAMRnet	SAMEA104367783	ST512	USA	North America
KlebAMRnet	SAMEA104367785	ST512	USA	North America
KlebAMRnet	SAMEA104367786	ST15	USA	North America
KlebAMRnet	SAMEA104367787	ST15	USA	North America
KlebAMRnet	SAMEA104367796	ST512	USA	North America
KlebAMRnet	SAMEA104367797	ST512	USA	North America
KlebAMRnet	SAMEA104367798	ST15	USA	North America
KlebAMRnet	SAMEA104367799	ST15	USA	North America
KlebAMRnet	SAMEA104367809	ST512	USA	North America
KlebAMRnet	SAMEA104367810	ST512	USA	North America
KlebAMRnet	SAMEA104367811	ST15	USA	North America
KlebAMRnet	SAMEA104367812	ST15	USA	North America
KlebAMRnet	SAMEA104367822	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367823	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367824	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367825	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367834	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367835	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367836	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367837	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367847	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367848	ST512	Australia	Oceania
KlebAMRnet	SAMEA104367849	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367850	ST15	Australia	Oceania
KlebAMRnet	SAMEA104367860	ST512	Austria	Europe
KlebAMRnet	SAMEA104367861	ST512	Austria	Europe
KlebAMRnet	SAMEA104367862	ST15	Austria	Europe
KlebAMRnet	SAMEA104367863	ST15	Austria	Europe
KlebAMRnet	SAMEA104367872	ST512	Belgium	Europe
KlebAMRnet	SAMEA104367873	ST512	Belgium	Europe
KlebAMRnet	SAMEA104367874	ST15	Belgium	Europe
KlebAMRnet	SAMEA104367876	ST15	Belgium	Europe
KlebAMRnet	SAMEA104367892	ST512	Canada	North America
KlebAMRnet	SAMEA104367893	ST512	Canada	North America
KlebAMRnet	SAMEA104367894	ST15	Canada	North America
KlebAMRnet	SAMEA104367895	ST15	Canada	North America
KlebAMRnet	SAMEA104367904	ST512	Canada	North America
KlebAMRnet	SAMEA104367905	ST512	Canada	North America
KlebAMRnet	SAMEA104367906	ST15	Canada	North America
KlebAMRnet	SAMEA104367907	ST15	Canada	North America
KlebAMRnet	SAMEA104367915	ST512	Denmark	Europe
KlebAMRnet	SAMEA104367916	ST512	Denmark	Europe
KlebAMRnet	SAMEA104367917	ST15	Denmark	Europe
KlebAMRnet	SAMEA104367936	ST512	Denmark	Europe
KlebAMRnet	SAMEA104367937	ST512	Denmark	Europe
KlebAMRnet	SAMEA104367938	ST15	Denmark	Europe
KlebAMRnet	SAMEA104367939	ST15	Denmark	Europe
KlebAMRnet	SAMEA104367949	ST512	Finland	Europe
KlebAMRnet	SAMEA104367950	ST512	Finland	Europe
KlebAMRnet	SAMEA104367951	ST15	Finland	Europe
KlebAMRnet	SAMEA104367952	ST15	Finland	Europe
KlebAMRnet	SAMEA104367961	ST512	France	Europe
KlebAMRnet	SAMEA104367962	ST512	France	Europe
KlebAMRnet	SAMEA104367964	ST15	France	Europe
KlebAMRnet	SAMEA104367965	ST15	France	Europe
KlebAMRnet	SAMEA104367974	ST512	Germany	Europe
KlebAMRnet	SAMEA104367975	ST512	Germany	Europe
KlebAMRnet	SAMEA104367976	ST15	Germany	Europe
KlebAMRnet	SAMEA104367977	ST15	Germany	Europe
KlebAMRnet	SAMEA104367987	ST512	Germany	Europe
KlebAMRnet	SAMEA104367988	ST512	Germany	Europe
